seller_id,seller_city,seller_state,seller_region,n_orders,n_products,revenue
7b1222c3624aa89b9558b50a2594188c,sao jose do rio preto,SP,Sudeste,22,9,10103.52
7b3447b497e55af8c15fc7bd89d7b81a,sao paulo,SP,Sudeste,1,1,49.9
7b7ed56ae755e2880f2b69632e839c1e,goiania,GO,Centro-Oeste,5,4,321.5
7b7f91e98f8c6def45a1407923304402,osasco,SP,Sudeste,11,9,417.47
7b8e8ec35bad4b0ef7e3963650b0a87b,tubarao,SC,Sul,5,3,2244.2799999999997
7b98de631987e26dd6d803490c43a13c,loanda,PR,Sul,8,5,634.2
7bac63f6603d382cc8d0832eb6c100a8,sao paulo,SP,Sudeste,19,11,7751.95
7bcd7c5f8631701474db233ccf1c094b,sao paulo,SP,Sudeste,2,2,179.0
7c1fea10b5b006671d608b1d7c446ec4,boituva,SP,Sudeste,13,12,388.7
7c4402417d51474d4d0cda9557340e40,sao caetano do sul,SP,Sudeste,1,1,119.9
7c4618c82226628831613e95e9c22f44,sao roque,SP,Sudeste,13,5,333.92999999999995
7c462184585ae80bd6e5774c62ce50f2,campinas,SP,Sudeste,1,1,60.0
7c4adcc13272c0e26fa23aac642adb7b,sao goncalo,RJ,Sudeste,2,2,135.0
7c51de0ab286204ce75ff42bf7c10d92,picarras,SC,Sul,4,3,759.0
7c5b05cbdb5542049f38d90d7815b97d,sao paulo,SP,Sudeste,21,10,993.97
7c67e1448b00f6e969d365cea6b010ab,itaquaquecetuba,SP,Sudeste,973,197,186570.05
7c9130f5f3729edd32aa059141d92484,garca,SP,Sudeste,3,1,126.0
7caa63f175b1cecbfaadd8b5ab9998c7,sao paulo,SP,Sudeste,1,1,19.9
7cb946b1ad19faebe28c3e86c2794ec3,sete lagoas,MG,Sudeste,1,1,25.0
7cf4ea70955b00d6b3c22542598e2715,sao paulo,SP,Sudeste,1,1,189.9
7d13fca15225358621be4086e1eb0964,ribeirao preto,SP,Sudeste,558,57,112436.18000000001
7d294cf9a6a69dc6a0c3e540fff0e039,barra velha,SC,Sul,5,1,257.25
7d456afc660226829370f3173d14520c,mogi das cruzes,SP,Sudeste,55,22,8118.25
7d484ca289afaac6bf5fc6a1e96d2226,campo grande,MS,Centro-Oeste,2,2,183.2
7d76b645482be4a332374e8223836592,sao paulo,SP,Sudeste,172,88,3765.74
7d7866a99a8656a42c7ff6352a433410,sao paulo,SP,Sudeste,5,4,147.89
7d7d2b7a51328016102d4528c411d630,ibitinga,SP,Sudeste,7,5,918.8
7d81e74a4755b552267cd5e081563028,sao paulo,SP,Sudeste,1,1,32.5
7d948535954aaf8c5d39db007f74372e,guaruja,SP,Sudeste,4,3,194.0
7daca0837f033a41a6f3428c18657533,tanabi,SP,Sudeste,7,4,1228.98
7dc8c42cc750eeafea6c85712ffee9bf,sao paulo,SP,Sudeste,41,16,6409.68
7dc9a3355bae96dd82008b313d3a456c,dores de campos,MG,Sudeste,1,1,899.0
7ddcbb64b5bc1ef36ca8c151f6ec77df,sao paulo,SP,Sudeste,325,19,54435.66
7dea6f73af847b42cc3985bd620f994d,cascavel,PR,Sul,2,2,324.0
7df1fc11cc5cbc518b39faa60cf5d67c,campo grande,MS,Centro-Oeste,5,5,1037.6
7e1fb0a3ebfb01ffb3a7dae98bf3238d,franca,SP,Sudeste,155,25,26169.53
7e26c750b4cb9f6766f58265ff9ebe95,belo horizonte,MG,Sudeste,3,1,150.0
7e3f87d16fb353f408d467e74fbd8014,sao paulo,SP,Sudeste,91,19,4653.09
7e79d65b5c6f1f544b7daea036acf720,sao caetano do sul,SP,Sudeste,4,2,517.8
7e93a43ef30c4f03f38b393420bc753a,barueri,SP,Sudeste,319,175,165981.49
7ea5bfa6c340f58f8e71fc1f0412b0d6,belo horizonte,MG,Sudeste,96,8,10838.41
7ecd59e5e20407131822c1a68ac59c1f,brasilia,DF,Centro-Oeste,24,5,1466.71
7ecef8194babfec876ca720714327841,campinas,SP,Sudeste,7,5,990.5
7f02656561b680def9986c0795a8a080,sao paulo,SP,Sudeste,1,1,42.0
7f152321c60a266edc53af1925ef96c1,criciuma,SC,Sul,20,3,3919.8
7f2617c58d5d06806987308b45654351,sao paulo,SP,Sudeste,22,2,3656.8
7f35f9daf223da737b78738fbae4d977,valinhos,SP,Sudeste,5,2,252.0
7f40d06aa0b5f1aa4f41af8c0480e2ef,rio claro,SP,Sudeste,6,4,1309.94
7f5e4d5efad7e44b91115dd1decb65f3,jacarei / sao paulo,SP,Sudeste,3,2,179.9
7f7b8245c336066a1f9933c359f11d77,mogi mirim,SP,Sudeste,38,12,2094.36
7fc87cc3e89b3d1d5cabdca32f8485aa,guarulhos,SP,Sudeste,14,9,2153.9
7fdb0720c8d7c9075538b365dc8c3a22,toledo,PR,Sul,9,3,1804.0
7fe21dd00d2f4943ae09525efa2fd674,rio de janeiro,RJ,Sudeste,2,2,169.8
7ff588a03c2aeae4fbd23f9ae64b760d,guarulhos,SP,Sudeste,14,11,1182.2
800214c63934acd05d47e84214db8ba8,jaragua do sul,SC,Sul,3,3,199.70000000000002
804287717b9156fb7a787acd9af4fac1,maringa,PR,Sul,1,1,18.8
8060d731897e33b5c5ae575ce1e209e1,blumenau,SP,Sudeste,5,1,199.5
808d4348b916efa08e766ebad39f61eb,sao paulo,SP,Sudeste,20,10,712.95
8090490573c6c0aa343a7231ebcb8c86,sao paulo - sp,SP,Sudeste,26,9,3871.1200000000003
809413606dbfe5deefd2db646693ef67,sao paulo,SP,Sudeste,3,3,196.68
80ceebb4ee9b31afb6c6a916a574a1e2,londrina,PR,Sul,1,1,6729.0
80cfd480be3eb6d6267139f5cb793555,sao paulo,SP,Sudeste,1,1,99.9
80e6699fe29150b372a0c8a1ebf7dcc8,pinhais,PR,Sul,90,30,10452.87
80f2cf9abf6b5a0e5c612b5eea6646e6,sao jose do rio preto,SP,Sudeste,6,6,654.08
8132b9bd16876e1b0f8808d43825dd48,florianopolis,SC,Sul,1,1,77.9
813348c996469b40f2e028d5429d3495,jundiai,SP,Sudeste,172,4,10813.53
81336a0f57a33776419727a300249e90,sao carlos,SP,Sudeste,15,10,1351.9
8160255418d5aaa7dbdc9f4c64ebda44,ibitinga,SP,Sudeste,380,57,46368.39
817245bcc3badd82bbd222e0366951a6,bauru,SP,Sudeste,28,3,5345.6
81783131d2a97c8d44d406a4be81b5d9,sorocaba,SP,Sudeste,8,3,761.8399999999999
817f85dbb65aa3e70831d90fe75cdf89,tiete,SP,Sudeste,11,6,1552.27
8185694b58b2ba6de20fd41ae608bbea,tabao da serra,SP,Sudeste,8,8,1372.3
818d28f936e791926d33bcb6ee94ef79,sao paulo,SP,Sudeste,4,4,111.6
81a1104df0f08b59c68aa5b03cfe398e,sao jose dos pinhais,PR,Sul,72,17,9320.98
81ed90f07c0bacb7594940ba2ef676aa,divinopolis,MG,Sudeste,2,2,223.9
81f89e42267213cb94da7ddc301651da,presidente prudente,SP,Sudeste,46,4,3955.0
820c7c9eaf76d2b226b6c242bcf3f34d,sao paulo,SP,Sudeste,1,1,559.0
820cc752a266cdc6c1a1e61dd4583330,maringa,PR,Sul,15,4,2802.7999999999997
821fb029fc6e495ca4f08a35d51e53a5,sao paulo,SP,Sudeste,24,9,17851.62
822166ed1e47908f7cfb49946d03c726,tres rios,RJ,Sudeste,69,34,3714.83
822b63912576852aea9a8436d72317b7,mogi guacu,SP,Sudeste,6,4,3465.9300000000003
822bad9bc42b51213ba522fe87b7ab5d,balneario camboriu,SC,Sul,18,7,5160.0
827f8f69dfa529c561901c4f2e0f332f,curitiba,PR,Sul,91,60,3408.39
82921991ff5b557b045605b8bbf08d49,sao paulo,SP,Sudeste,1,1,18.9
82bd0703a4aefd6b599e5bfdaed378fb,marilia,SP,Sudeste,20,15,2394.28
82cb9f452fe8334df74b22d37824b431,caxias do sul,RS,Sul,14,8,838.2
82e0a475a88cc9595229d8029273f045,sao paulo,SP,Sudeste,40,37,10590.02
830379336fad8c6f3b15a4a3ddb5c66e,sao paulo,SP,Sudeste,2,2,268.0
83353a83fd769dfafa4f21a72b15e3e5,sao paulo,SP,Sudeste,5,5,579.5
834f3294fba9f932f56edc879193f925,araraquara,SP,Sudeste,66,3,39907.5
834f8533b2ecb6598dd004ff3de7203a,sao paulo,SP,Sudeste,39,22,4030.35
835f0f7810c76831d6c7d24c7a646d4d,sao paulo,SP,Sudeste,42,18,4990.200000000001
83645b1645cdee8953ee54c29ceed564,santa terezinha de itaipu,PR,Sul,14,11,978.9
8378eb36b6b70c5734e83ad7b8cdc3b7,itajai,SC,Sul,7,3,1714.8
83b08de96980757220871b31bf6cffca,rio de janeiro,RJ,Sudeste,5,4,1304.17
83c465a786b06574376909b35ef6752a,sao carlos,SP,Sudeste,3,2,281.4
83c8aafbefb034674a70de0eac5b8954,francisco beltrao,PR,Sul,2,2,134.9
83deb69e889cf80f82be1dc6d5f2d486,florianopolis,SC,Sul,40,14,5363.01
83e197e95a1bbabc8c75e883ed016c47,mage,RJ,Sudeste,46,19,6574.1900000000005
83f2b4881141ce3fcd4e985125d3279e,ribeirao preto,SP,Sudeste,3,3,60.7
8444e55c1f13cd5c179851e5ca5ebd00,congonhal,MG,Sudeste,92,52,21480.96
845e8036c3f7bf62099352f5ed910240,rio de janeiro,RJ,Sudeste,21,18,1584.6000000000001
8476243f92442881ddd5b578975cf115,campo bom,RS,Sul,12,4,7838.0
84c945f15571830c1a91a33978e94009,sao paulo,SP,Sudeste,2,1,51.98
84deb808079d1be601c209c1e771b1cc,curitiba,PR,Sul,2,2,34.93
85044848b1b767db2a4a58526adef4b4,osasco,SP,Sudeste,4,3,240.60000000000002
850857dfac77488c307e2b1cbd84ab5a,cascavel,PR,Sul,1,1,1599.0
850913d59ce317156b00f3705f1c3edb,atibaia,SP,Sudeste,29,9,2183.0
850f4f8af5ea87287ac68de36e29107f,sao paulo,SP,Sudeste,186,42,45285.37
851773c885feb5e2da3b4f82bc2b17ce,lencois paulista,SP,Sudeste,10,8,585.3
855668e0971d4dfd7bef1b6a4133b41b,itatiba,SP,Sudeste,300,72,30849.22
8581055ce74af1daba164fdbd55a40de,guarulhos,SP,Sudeste,379,32,63893.92
85cc55e048b6bcc90c75afe7f0e72f72,barra mansa,RJ,Sudeste,9,6,308.28
85d9eb9ddc5d00ca9336a2219c97bb13,belo horizonte,MG,Sudeste,499,63,15107.24
85e7c62c1d6ea078c3897424f867a7c8,itapema,SC,Sul,2,2,60.0
85ecf03781da592876b7844acc1b729f,sao paulo,SP,Sudeste,2,2,251.0
8602a61d680a10a82cceeeda0d99ea3d,sao paulo,SP,Sudeste,17,10,826.99
8603f0038fe0e52fedd3382d266723de,garopaba,SC,Sul,9,8,2188.0
8629a7efec1aab257e58cda559f03ba7,goiania,GO,Centro-Oeste,1,1,45.22
8629c241b3622ac12cd4118afdc8d394,ribeirao preto,SP,Sudeste,13,6,1167.66
863d2ebcd347ce4922de7a0f9a5581d6,rio de janeiro,RJ,Sudeste,17,8,1312.36
8648b1e89e9b349e32d3741b30ec737e,jacarei,SP,Sudeste,87,49,6866.35
866558b3bccef2dbc6d29a2b5995016f,arapongas,PR,Sul,5,4,1519.3999999999999
86bb7c4b535e49a541baf3266b1c95b1,franca,SP,Sudeste,16,5,8162.4
86bf77bdb52e615674772d5817c6212f,viamao,RS,Sul,4,3,281.8
86ccac0b835037332a596a33b6949ee1,blumenau,SC,Sul,178,71,15894.34
86ff3eaef0267069cc891a2ed9d10a17,palhoca,SC,Sul,7,7,409.75
870d0118f7a9d85960f29ad89d5d989a,pocos de caldas,MG,Sudeste,45,18,3157.2
87142160b41353c4e5fca2360caf6f92,porto alegre,RS,Sul,305,56,31095.98
8759e7aedd644f487315e5860962f162,santo andre,SP,Sudeste,3,1,627.0
876182d1918783bbe15233febfbd4926,sao paulo,SP,Sudeste,2,2,85.29
87b4428a334b8f676fd9a7f3bf544fb5,guaimbe,SP,Sudeste,1,1,29.99
87b740daf17b5d1be335a64164ec6842,suzano,SP,Sudeste,11,8,12099.89
87d30a6a0cbf89356e49324971ab1d24,sao paulo,SP,Sudeste,17,12,2134.13
87d3c3aeb3ead335511b3ce315eb341e,sao paulo,SP,Sudeste,15,11,749.3499999999999
87d73636a3acf123e842bb890a4db036,nhandeara,SP,Sudeste,1,1,269.9
87e24fc7052259b1f7f607d61c10d8be,sao paulo,SP,Sudeste,7,6,7073.59
87f3e35268860433e13d577825aada95,bom jesus dos perdoes,SP,Sudeste,1,1,19.9
880ce4951cf857ab1d9e0b75c1d856f4,belo horizont,MG,Sudeste,1,1,178.9
883dd81e82754ac2c65e9790a7db8c9a,curitiba,PR,Sul,5,4,319.5
88460e8ebdecbfecb5f9601833981930,maringa,PR,Sul,246,12,31320.4
888faa8bfb0b159c37de6d898b961c31,braco do norte,SC,Sul,19,14,2418.2999999999997
889009a0ed0bb52c87819941192931b8,lencois paulista,SP,Sudeste,1,1,89.9
88ae906ea2acf6971f26c3e8b7cb4357,sao paulo,SP,Sudeste,3,1,246.0
88cd3681e0a2ba85e190f7d817629c4c,brusque,SC,Sul,1,1,180.0
88cf19ec1fc2c58f161aee259d57142c,sao carlos,SP,Sudeste,14,11,1372.97
88ef59b51bdaa941d10a853429f2b6ce,guaratuba,PR,Sul,2,2,252.9
891071be6ba827b591264c90c2ae8a63,sao paulo,SP,Sudeste,85,27,3763.35
8931a84a914b3fe9b1ddaa4d704947ca,sao paulo,SP,Sudeste,29,16,4668.3
8936ba0de1073ee888cb3185ae5dc661,sao paulo,SP,Sudeste,1,1,389.99
897060da8b9a21f655304d50fd935913,ribeirao preto,SP,Sudeste,296,93,20711.12
89757206b887aed36f3e18d858460fea,sao paulo,SP,Sudeste,2,2,120.5
89a51f50b8095ea78d5768f34c13a76f,brasilia,DF,Centro-Oeste,10,10,677.16
89ad3263c0931c47f976d7c5778e60f6,sao paulo,SP,Sudeste,6,5,568.2
89bc797e2e29667aa035d4368f9b7f92,sao paulo,SP,Sudeste,16,12,392.4
89c127985a8b130cfa45c1d36764017a,osasco,SP,Sudeste,6,5,1334.67
89dda63a3c907c468ec88c310ed91213,maua/sao paulo,SP,Sudeste,1,1,44.99
89de2d6f23e9746ff309705b23581faa,londrina,PR,Sul,8,4,340.0
89f69225956f951295ca4c7fb1266553,vassouras,RJ,Sudeste,11,8,1041.3
8a130737016f838139d31878787a39c9,sao paulo,SP,Sudeste,56,7,4222.03
8a1ff5c35f6595a73fef4c7b96e4908a,sao  jose dos pinhais,PR,Sul,2,1,1598.0
8a207b6080964f3c1fc9d35bd6096ba4,jaci,SP,Sudeste,2,2,553.7
8a2d12a90e92f012ce5226fc6592b653,curitiba,PR,Sul,18,13,1594.6499999999999
8a32e327fe2c1b3511609d81aaf9f042,sao paulo,SP,Sudeste,126,50,6101.12
8a40ae794fa3f9892cee24bd5af0488b,curitiba,PR,Sul,6,4,739.85
8a43128d7f9a3db592b866e6861a6cce,sao paulo,SP,Sudeste,3,3,990.5999999999999
8a432f4e5b471f8da497d7dc517666e2,presidente prudente,SP,Sudeste,95,48,7555.0
8a87611c08849ffeeccab52aa798b6c7,curitiba,PR,Sul,6,4,587.9
8a8835a43bda99fd37310ad76c457510,sao caetano do sul,SP,Sudeste,2,2,224.34
8a9260f2b0340411d6d2a56bcf4f7378,contagem,MG,Sudeste,8,4,1256.0
8ab42aa58097fd4668d60cc648225d5f,goiania,GO,Centro-Oeste,20,15,2616.75
8ae520247981aa06bc94abddf5f46d34,navegantes,SC,Sul,65,50,16320.99
8b11118053756a9a2932f447e11fc1b5,igaracu do tiete,SP,Sudeste,1,1,79.99
8b181ee5518df84f18f4e1a43fe07923,goioere,SP,Sudeste,1,1,27.9
8b2492b7ff4468839593fafeed55bad9,sao goncalo,RJ,Sudeste,29,15,3660.08
8b28d096634035667e8263d57ba3368c,sao jose dos campos,SP,Sudeste,139,47,9025.3
8b2d4ab22f42c5cfc338b846decfda60,fazenda rio grande,PR,Sul,6,3,458.0
8b321bb669392f5163d04c59e235e066,sao paulo,SP,Sudeste,930,103,17262.94
8b655f0855926bcb49f5835d38dfddf6,osasco,SP,Sudeste,5,3,1089.5
8b87cd0d43d49b9bdf40f56229364d59,sao paulo,SP,Sudeste,2,2,729.0
8b8cfc8305aa441e4239358c9f6f2485,londrina,PR,Sul,14,5,9958.0
8b9d6eec4a7eb7d0f9d579ce0b38324d,mesquita,RJ,Sudeste,48,7,4159.55
8bb48dc19fccaa8613b6229bf7f452a2,assis,SP,Sudeste,82,47,4190.72
8bd0e3abda539b9479c4b44a691be1ec,tres de maio,RS,Sul,6,6,425.75
8bd0f31cf0a614c658f6763bd02dea69,sao paulo,SP,Sudeste,33,10,4455.34
8bdd8e3fd58bafa48af76b2c5fd71974,sao paulo,SP,Sudeste,9,5,1946.8400000000001
8c0de775f52fe41590b376a3b7c50f68,sumare,SP,Sudeste,8,6,594.8000000000001
8c16d1f32a54d92897cc437244442e1b,blumenau,SC,Sul,108,25,5642.6
8c351ed7c326c62123318f4f3246e906,praia grande,SP,Sudeste,2,1,114.9
8c3b533c63cca56240f94f1e3a6b18ef,belo horizonte,MG,Sudeste,3,2,1849.5
8c5e007d7bd5693fa1386ffefbc99f6c,indaiatuba,SP,Sudeste,9,9,1029.11
8c91bfea4263b8fba54081460693e2a1,horizontina,RS,Sul,2,2,739.0
8c9348f33ae3dada25c99c99ade2af78,carapicuiba,SP,Sudeste,2,2,312.99
8ca1551acf9832a4cf467bbbac15851f,campo largo,PR,Sul,11,10,2176.4
8ca5b19e0263150d2c57afdde2b3d011,maua,SP,Sudeste,1,1,145.8
8cb7c5ddf41f4d506eba76e9a4702a25,anapolis,GO,Centro-Oeste,1,1,69.0
8cbac7e12637ed9cffa18c7875207478,jaragua do sul,SC,Sul,66,21,2955.98
8cc6a0e5738e61a87b03c78b2ba9db4b,andradas,MG,Sudeste,21,12,11272.9
8ccf3cf69651cc1d8a02c8bfaf3b8568,rio claro,SP,Sudeste,2,1,250.0
8cf21434553b02cbd37c0bbd07e041b0,sao jose,SC,Sul,1,1,49.99
8d46553a36e68f95350a200c12f8f2e2,campinas,SP,Sudeste,9,6,660.0
8d79c8a04e42d722a75097ce5cbcf2ef,caucaia,CE,Nordeste,26,3,2627.82
8d899e15a5925f097cca50faa49b15e3,sao roque,SP,Sudeste,4,3,645.0
8d92f3ea807b89465643c219455e7369,sao paulo,SP,Sudeste,1,1,63.9
8d956fec2e4337affcb520f56fd8cbfd,sao bernardo do campo,SP,Sudeste,210,52,10988.2
8daab2245ebdc277c51098d01c5ad8ef,sao paulo,SP,Sudeste,16,4,1604.59
8dd386be0767c330276ea6a3f96532d3,paulo lopes,SC,Sul,1,1,89.98
8de8fe3af4449ed695d2434c933ed73e,sao paulo,SP,Sudeste,1,1,2090.0
8def3db7f272735afb2ecd03aeca09a7,rio de janeiro,RJ,Sudeste,2,1,196.0
8dfbc5ff27df12f6cef751d3b9554222,curitiba,PR,Sul,4,4,226.0
8e29d051f810eb22959ede205b462b9f,mirassol,SP,Sudeste,2,1,599.8
8e2b3afb420011ef0c88c9d5f11ea526,campinas,SP,Sudeste,11,3,1384.5
8e34331b7eedd03be4e5d965c1956225,sao paulo,SP,Sudeste,5,5,145.0
8e4f041ff58e7845456d3482524014b3,porto alegre,RS,Sul,2,2,133.8
8e670472e453ba34a379331513d6aab1,juiz de fora,MG,Sudeste,1,1,975.0
8e6cc767478edae941d9bd9eb778d77a,araguari,MG,Sudeste,100,58,5929.35
8e6d7754bc7e0f22c96d255ebda59eba,sao jose dos campos,SP,Sudeste,84,28,14107.380000000001
8e8a7ce9f2f970dc00e2acf6f6e199f6,sao goncalo,RJ,Sudeste,63,6,8821.0
8ea394aed8138685abe1eb9f25e1021d,sorocaba,SP,Sudeste,2,1,1340.0
8eb88b0acb3f90a717ad659221471fa7,cacador,SC,Sul,2,2,119.8
8ec76bb0965af3f007692b26fa9d6623,criciuma,SC,Sul,1,1,1999.0
8ed8ea9a57c862f2c18c2fe41f601d56,blumenau,SC,Sul,19,2,3831.9
8f0fbe2cd4d472157dc1cdef6edecaa9,sao paulo,SP,Sudeste,2,2,71.88
8f119a0aee85c0c8fc534629734e94fd,barueri,SP,Sudeste,75,30,3578.88
8f2b51a30523cdecddc2f179f351c7d6,sao paulo,SP,Sudeste,7,4,1027.9
8f2ce03f928b567e3d56181ae20ae952,pirituba,SP,Sudeste,151,78,21213.2
8f54d64f28a993550aa7943f12572959,ipatinga,MG,Sudeste,15,10,2755.5
8f580d36c1e9d6fbce95283403c7d447,ribeirao preto,SP,Sudeste,8,7,4813.25
8f78f0903005064036736c7173a5c2ed,tiradentes,MG,Sudeste,13,10,2113.7000000000003
8fb67a334bacec338885b4e9e1708073,toledo,PR,Sul,1,1,59.9
8fb791022c1fc8909664f48ab7dc636d,sao paulo,SP,Sudeste,5,4,8119.95
8fbd63429be6d3e5e6d1a709b6464802,santo andre,SP,Sudeste,6,4,1061.4
8fbe2ee446b97e128471be4ce983dc0d,sorocaba,SP,Sudeste,3,3,148.5
8fd3b4468f6425810648177996c14cbd,sao jose do rio preto,SP,Sudeste,1,1,354.9
8fdca8e349553f99bc738833a62c8802,sao paulo,SP,Sudeste,22,4,989.34
8fe8786ee000001ab51d030dfd4a7bf1,paulo lopes,SC,Sul,5,2,2255.0
8fec2e460530482132c436cfb5439925,laranjal paulista,SP,Sudeste,3,3,468.46
8ff1a9df749e454105c55cda13e79143,marilia,SP,Sudeste,13,9,1400.6000000000001
8ff38bc3969e67c36c48343a07090f66,sao paulo,SP,Sudeste,2,1,3472.0
8fff28c4263ddec387f28d237fb42773,sao paulo,SP,Sudeste,2,2,58.6
900ba814c251a692506d7834c1218441,salto,SP,Sudeste,86,7,28833.03
901b460cdce0c64e471230d7f2f9f3a3,porto alegre,RS,Sul,5,5,1904.0
902c99f1ac505c0d18778b61bcd636f7,mogi guacu,SP,Sudeste,3,3,123.47
903037660cf848a717166eb7a06d616e,sao paulo,SP,Sudeste,44,35,7935.18
90b36c5aeb728d5504a39f435bef0c5f,conchal,SP,Sudeste,4,3,153.89
90b57083da5d803237da74daec6dcb2b,curitiba,PR,Sul,2,2,206.9
910a922b426b7ff95eaee129ad6c0e1f,sao jose do rio preto,SP,Sudeste,2,1,119.8
913fd0ebba70bb919f7254a02239173c,blumenau,SC,Sul,1,1,159.9
9140bd1d9de28b197dce077bdd687438,amparo,SP,Sudeste,6,5,1258.87
9140ef75cc8211c4035935e80e567204,maringa,PR,Sul,1,1,49.9
91543f9849d68d023e17194926598543,blumenau,SC,Sul,4,6,834.0
916748bc99315c2d202898ae58b1617e,sorocaba,SP,Sudeste,23,3,345.40000000000003
916c9de0b5ad957346eeeb12f332687e,curitiba,PR,Sul,22,4,5336.5
918717417d88a9f9ae9735567e6c7682,sao paulo,SP,Sudeste,4,3,345.70000000000005
918f6fbcf3ab724d805867303e593a1b,valinhos,SP,Sudeste,2,2,79.69999999999999
9198786624eaeb375793215cad26cfa6,rodeio,SC,Sul,8,6,854.4
91f0eec23d4a61d7d7caeefa3f0ad1ca,tubarao,SC,Sul,11,2,2190.8
91f5779a8731baca4809fdeade81803f,barra mansa,RJ,Sudeste,6,5,1971.46
91f848e9f4be368f4318775aac733370,sao paulo,SP,Sudeste,49,4,5248.72
9200e6ce317b67196b6b0bad4d4bd567,rio de janeiro,RJ,Sudeste,1,1,36.9
921323538c9f1c4e816f2720eac02bea,sao paulo,SP,Sudeste,15,10,1401.84
9261d76c62caaf0b24677c2ceb7f8f20,palhoca,SC,Sul,6,4,968.7
929f342384a6607afe143d789ade1316,londrina,PR,Sul,4,4,209.4
92c8bc6e8f925792247656fed09aad65,sao paulo,SP,Sudeste,1,1,51.9
92d14edfb62ee5ae7fdff70b0f4e7233,sao bernardo do campo,SP,Sudeste,8,5,322.0
92eb0f42c21942b6552362b9b114707d,sao paulo,SP,Sudeste,334,52,6416.41
9315e491484b1b0081ca166fc164108d,londrina,PR,Sul,1,1,29.99
933446e9a59dece7ae9175103820ca8f,curitiba,PR,Sul,1,1,64.99
939e6227d6964a11a70aa91243e418f2,conselheiro lafaiete,MG,Sudeste,4,2,425.0
939f6e231201f26803cb5c3a3d2940b3,bauru,SP,Sudeste,3,3,130.6
93b9a99027bd8bd6af682aff18dd19bf,mairipora,SP,Sudeste,16,13,1702.0
93bef6edaa84956e8e575016449b6351,sao paulo,SP,Sudeste,1,1,115.0
93dc87703c046b603023e75222018b45,belo horizonte,MG,Sudeste,33,25,8149.35
94144541854e298c2d976cb893b81343,viamao,RS,Sul,68,23,17286.28
941554c5757b73ba0e50aa7732310afc,sao paulo,SP,Sudeste,3,2,107.69
94165aea8a35c3c21499cbcae239b16c,uberlandia,MG,Sudeste,1,1,180.0
94231344608e603693b0a8891143f65d,porto alegre,SP,Sudeste,2,2,483.0
9449f25aeaf531019b76999ea49a6949,rio de janeiro,RJ,Sudeste,9,8,1979.55
9485a23c0430ba1d58d359391606fce6,santo andre,SP,Sudeste,4,4,830.9
94b9108d4b637ba65bb4f1e53cfcf8d8,guarulhos,SP,Sudeste,7,3,234.95999999999998
94c49f20a123aeb9360dbf80ff912bf6,sorocaba,SP,Sudeste,3,2,277.75
94ca168e8bcb407ab85c5da308863027,clementina,SP,Sudeste,5,4,224.3
94d76e96eedd976258cd3278ce56d5f2,sao roque,SP,Sudeste,1,1,385.61
94e93ce877be27a515118dbfd2c2be41,votuporanga,SP,Sudeste,28,17,5366.68
951e8cef368f09bb3f3d03c00ca4702c,ibitinga,SP,Sudeste,62,47,3993.31
9523fb39dd240aa958e040f8183d64f3,sao paulo,SP,Sudeste,1,1,146.99
9535a841eecebed61a9fb1ac1cbb5597,sao paulo,SP,Sudeste,2,2,784.9
9539213aa8e023c01937bef95dc006da,sao paulo,SP,Sudeste,9,2,229.1
9558aa23f77a9e0a0eca83540999f43b,apucarana,PR,Sul,1,1,39.0
955fee9216a65b617aa5c0531780ce60,sao paulo,SP,Sudeste,1261,103,131836.71
9596c870880d900012f2e8e6e30d06d7,varginha,MG,Sudeste,21,11,7625.35
9599519be538b98748162a2b48248960,sao paulo,SP,Sudeste,1,1,570.0
95b293867b5862941c9cd74f756a3c68,sao paulo,SP,Sudeste,9,5,648.1
95cca791657aabeff15a07eb152d7841,palotina,PR,Sul,1,1,9.99
95e03ca3d4146e4011985981aeb959b9,rio de janeiro,RJ,Sudeste,172,54,10865.16
95ec4458365c4d11f452ccf538377619,limeira,SP,Sudeste,27,15,1866.76
95f83f51203c626648c875dd41874c7f,borda da mata,MG,Sudeste,50,11,3077.6600000000003
960945e1a9535cbc0cd6ddd35fbe7ae8,sao paulo,SP,Sudeste,28,7,3381.73
9616352088dcf83a7c06637f4ebf1c80,umuarama,PR,Sul,91,5,5643.099999999999
961dff0a659b4561334372337dd897d9,rio de janeiro,RJ,Sudeste,3,3,7297.0
9646c3513289980f17226a2fc4720dbd,sao jose dos campos,SP,Sudeste,68,22,2915.5
96493fab2fbb13a14d0c0e8772eef5c3,sao paulo,SP,Sudeste,63,54,18969.0
964ff64dc05b13811c6d0f41e0aa5f6b,sao paulo,SP,Sudeste,1,1,180.0
966cb4760537b1404caedd472cc610a5,diadema,SP,Sudeste,67,15,45928.26
9674754b5a0cb32b638cec001178f799,sao paulo,SP,Sudeste,84,40,4941.7300000000005
96804ea39d96eb908e7c3afdb671bb9e,ibia,MG,Sudeste,37,5,3530.75
968268a686aa05d1f529fb07dff08130,sao paulo,SP,Sudeste,12,4,4677.29
968ee78631915a63fef426d6733d7422,erechim,RS,Sul,2,1,450.0
96e5dc09087bad639b4ee193104ec2e5,bom jardim,RJ,Sudeste,2,2,101.9
96f7c797de9ca20efbe14545bed63eec,cravinhos,SP,Sudeste,1,1,138.60000000000002
